Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z,Label
12:04:51,0.43,-0.76,0.49,-0.28,-1.47,0.77,Sitting
12:04:51,0.44,-0.76,0.49,-0.07,-1.05,0.56,Sitting
12:04:51,0.43,-0.76,0.49,-0.21,-1.26,0.56,Sitting
12:04:51,0.43,-0.76,0.49,-0.49,-1.4,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.56,-1.47,0.56,Sitting
12:04:51,0.44,-0.76,0.49,-0.49,-1.19,0.56,Sitting
12:04:51,0.44,-0.76,0.49,-0.49,-1.05,0.49,Sitting
12:04:51,0.44,-0.76,0.49,-0.56,-1.12,0.49,Sitting
12:04:51,0.43,-0.77,0.49,-0.56,-1.26,0.49,Sitting
12:04:51,0.43,-0.77,0.49,-0.35,-1.33,0.56,Sitting
12:04:51,0.44,-0.77,0.49,-0.14,-1.19,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.14,-1.12,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.42,-1.12,0.56,Sitting
12:04:51,0.43,-0.76,0.49,-0.49,-1.19,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.42,-1.05,0.42,Sitting
12:04:51,0.44,-0.77,0.49,-0.49,-0.91,0.35,Sitting
12:04:51,0.44,-0.77,0.49,-0.35,-0.98,0.35,Sitting
12:04:51,0.44,-0.77,0.49,-0.35,-0.98,0.21,Sitting
12:04:51,0.44,-0.77,0.49,-0.28,-0.84,0.21,Sitting
12:04:51,0.44,-0.76,0.49,-0.21,-0.77,0.28,Sitting
12:04:51,0.44,-0.76,0.49,0,-0.7,0.49,Sitting
12:04:51,0.43,-0.76,0.49,0.21,-0.49,0.49,Sitting
12:04:51,0.43,-0.76,0.49,0.28,-0.49,0.42,Sitting
12:04:51,0.44,-0.77,0.49,0.77,-0.42,0.49,Sitting
12:04:51,0.44,-0.76,0.49,0.7,-0.56,0.56,Sitting
12:04:51,0.43,-0.76,0.49,0.56,-0.63,0.56,Sitting
12:04:51,0.43,-0.76,0.49,0.63,-0.84,0.56,Sitting
12:04:51,0.43,-0.76,0.49,0.63,-0.91,0.56,Sitting
12:04:51,0.44,-0.77,0.49,0.77,-0.91,0.63,Sitting
12:04:51,0.44,-0.77,0.49,0.84,-0.98,0.56,Sitting
12:04:51,0.44,-0.77,0.49,0.84,-0.91,0.56,Sitting
12:04:51,0.43,-0.77,0.49,0.49,-0.98,0.42,Sitting
12:04:51,0.43,-0.76,0.49,0.42,-1.12,0.49,Sitting
12:04:51,0.43,-0.76,0.49,0.42,-1.33,0.84,Sitting
12:04:51,0.43,-0.76,0.49,0.56,-1.19,0.84,Sitting
12:04:51,0.43,-0.76,0.49,0.63,-1.33,0.77,Sitting
12:04:51,0.44,-0.77,0.49,0.56,-1.4,0.7,Sitting
12:04:51,0.43,-0.77,0.49,0.35,-1.26,0.63,Sitting
12:04:51,0.43,-0.76,0.49,0.14,-1.26,0.56,Sitting
12:04:51,0.43,-0.76,0.49,-0.07,-1.47,0.56,Sitting
12:04:51,0.42,-0.76,0.49,-0.28,-1.61,0.35,Sitting
12:04:51,0.43,-0.76,0.49,-0.42,-1.68,0.42,Sitting
12:04:51,0.43,-0.76,0.49,-0.28,-1.68,0.49,Sitting
12:04:51,0.44,-0.77,0.49,-0.14,-1.4,0.42,Sitting
12:04:51,0.44,-0.77,0.49,-0.07,-1.19,0.35,Sitting
12:04:51,0.44,-0.77,0.49,-0.28,-1.26,0.28,Sitting
12:04:51,0.44,-0.77,0.49,-0.14,-1.19,0.35,Sitting
12:04:51,0.43,-0.76,0.49,-0.14,-1.12,0.14,Sitting
12:04:51,0.44,-0.76,0.49,0.07,-1.33,0.21,Sitting
12:04:51,0.44,-0.76,0.49,0.21,-1.47,0.28,Sitting
12:04:51,0.43,-0.76,0.49,0.35,-1.61,0.35,Sitting
12:04:51,0.44,-0.76,0.49,0.42,-1.4,0.42,Sitting
12:04:51,0.44,-0.76,0.49,0.28,-1.33,0.35,Sitting
12:04:51,0.44,-0.76,0.49,0.07,-1.4,0.63,Sitting
12:04:51,0.44,-0.76,0.49,-0.35,-1.68,0.77,Sitting
12:04:51,0.43,-0.76,0.49,-0.56,-1.89,0.91,Sitting
12:04:51,0.43,-0.76,0.49,-0.84,-2.59,1.33,Sitting
12:04:51,0.43,-0.76,0.49,-0.98,-2.73,1.33,Sitting
12:04:51,0.43,-0.76,0.49,-1.12,-3.01,1.47,Sitting
12:04:51,0.43,-0.77,0.49,-1.26,-3.43,1.54,Sitting
12:04:51,0.43,-0.77,0.49,-1.61,-3.78,1.68,Sitting
12:04:51,0.43,-0.77,0.49,-1.82,-4.06,1.4,Sitting
12:04:51,0.43,-0.78,0.48,-2.31,-4.41,1.12,Sitting
12:04:51,0.43,-0.77,0.48,-2.31,-4.34,1.05,Sitting
12:04:51,0.43,-0.78,0.48,-1.82,-4.27,0.98,Sitting
12:04:51,0.44,-0.77,0.48,-1.19,-4.06,0.63,Sitting
12:04:51,0.44,-0.77,0.48,-0.7,-3.15,0.63,Sitting
12:04:51,0.45,-0.78,0.48,5.18,0.7,0.07,Sitting
12:04:51,0.44,-0.77,0.49,6.09,1.12,0.14,Sitting
12:04:51,0.44,-0.77,0.49,6.23,1.26,0.14,Sitting
12:04:51,0.44,-0.76,0.49,5.81,1.33,0.21,Sitting
12:04:51,0.43,-0.76,0.5,4.97,1.19,0.28,Sitting
12:04:51,0.43,-0.76,0.5,4.06,0.91,0.35,Sitting
12:04:51,0.43,-0.75,0.51,3.22,0.63,0.49,Sitting
12:04:51,0.42,-0.73,0.51,2.24,0.35,0.14,Sitting
12:04:51,0.42,-0.74,0.5,0.77,-0.84,0.42,Sitting
12:04:51,0.41,-0.74,0.51,-0.7,-1.33,0.42,Sitting
12:04:51,0.42,-0.74,0.51,-1.47,-1.54,0.63,Sitting
12:04:51,0.43,-0.75,0.5,-2.17,-1.4,0.63,Sitting
12:04:51,0.43,-0.75,0.5,-2.45,-1.47,0.7,Sitting
12:04:51,0.43,-0.76,0.49,-2.8,-1.68,0.7,Sitting
12:04:51,0.44,-0.76,0.49,-2.73,-1.82,0.77,Sitting
12:04:51,0.44,-0.77,0.49,-2.52,-1.75,0.91,Sitting
12:04:51,0.44,-0.77,0.49,-2.03,-1.54,0.91,Sitting
12:04:51,0.44,-0.77,0.49,-1.75,-1.12,0.98,Sitting
12:04:51,0.44,-0.77,0.49,-1.61,-0.91,0.91,Sitting
12:04:51,0.44,-0.76,0.48,-1.54,-0.98,0.91,Sitting
12:04:51,0.44,-0.76,0.49,-1.4,-0.77,0.91,Sitting
12:04:51,0.44,-0.77,0.49,-1.12,-0.7,0.98,Sitting
12:04:51,0.44,-0.77,0.48,-1.12,-0.63,0.7,Sitting
12:04:51,0.44,-0.77,0.48,-1.26,-0.77,0.49,Sitting
12:04:51,0.43,-0.78,0.48,-1.19,-0.77,0.35,Sitting
12:04:51,0.43,-0.78,0.48,-1.05,-0.77,0.42,Sitting
12:04:51,0.43,-0.78,0.48,-0.63,-0.7,0.21,Sitting
12:04:51,0.44,-0.78,0.48,-0.35,-0.7,0.28,Sitting
12:04:51,0.44,-0.78,0.48,0,-0.63,0.14,Sitting
12:04:51,0.43,-0.78,0.48,0.14,-0.77,-0.14,Sitting
12:04:51,0.43,-0.78,0.48,0.35,-0.56,0,Sitting
12:04:51,0.43,-0.77,0.48,0.56,-0.91,0.14,Sitting
12:04:51,0.43,-0.77,0.48,0.91,-1.05,0.21,Sitting
12:04:51,0.43,-0.77,0.48,1.4,-1.47,0.28,Sitting
12:04:51,0.44,-0.77,0.48,1.47,-1.54,0.28,Sitting
12:04:51,0.44,-0.77,0.48,1.54,-1.82,0.28,Sitting
12:04:51,0.43,-0.77,0.47,1.61,-2.1,0.42,Sitting
12:04:51,0.43,-0.77,0.48,1.54,-2.38,0.7,Sitting
12:04:51,0.43,-0.77,0.48,1.33,-2.73,0.84,Sitting
12:04:51,0.42,-0.77,0.48,1.26,-3.36,0.84,Sitting
12:04:51,0.42,-0.77,0.48,1.4,-3.78,0.91,Sitting
12:04:51,0.43,-0.77,0.49,1.75,-3.92,0.84,Sitting
12:04:51,0.44,-0.78,0.49,2.24,-3.43,0.7,Sitting
12:04:51,0.44,-0.78,0.48,2.52,-3.01,0.77,Sitting
12:04:51,0.44,-0.75,0.49,4.2,-1.19,0.84,Sitting
12:04:51,0.44,-0.75,0.49,4.55,-0.98,0.7,Sitting
12:04:51,0.44,-0.75,0.5,4.9,-0.56,0.49,Sitting
12:04:51,0.43,-0.76,0.51,5.18,-0.21,0.28,Sitting
12:04:51,0.43,-0.75,0.51,4.9,-0.14,0.21,Sitting
12:04:51,0.44,-0.76,0.51,4.55,-0.14,0.14,Sitting
12:04:51,0.44,-0.76,0.51,3.64,-0.21,0.07,Sitting
12:04:51,0.43,-0.75,0.51,2.59,-0.28,0.21,Sitting
12:04:51,0.42,-0.74,0.51,1.4,-0.77,0.21,Sitting
12:04:51,0.42,-0.74,0.51,0.28,-1.26,0.21,Sitting
12:04:51,0.42,-0.74,0.5,-0.77,-1.47,0.42,Sitting
12:04:51,0.44,-0.76,0.49,-2.8,-1.26,1.12,Sitting
12:04:51,0.44,-0.76,0.48,-3.71,-1.26,1.12,Sitting
12:04:51,0.44,-0.77,0.48,-4.2,-1.05,0.98,Sitting
12:04:51,0.45,-0.77,0.48,-3.99,-0.42,0.91,Sitting
12:04:51,0.44,-0.77,0.49,-2.8,0.21,0.63,Sitting
12:04:51,0.44,-0.77,0.49,-1.19,1.12,0.63,Sitting
12:04:51,0.44,-0.77,0.48,-0.21,1.26,0.35,Sitting
12:04:51,0.44,-0.77,0.48,0.28,1.12,0.28,Sitting
12:04:51,0.44,-0.77,0.48,0.77,1.05,0.14,Sitting
12:04:51,0.44,-0.78,0.48,0.56,0.84,0,Sitting
12:04:51,0.44,-0.78,0.48,0.49,0.7,0.07,Sitting
12:04:51,0.44,-0.78,0.48,0.07,0.42,0.28,Sitting
12:04:51,0.43,-0.77,0.48,-0.35,0.07,0.28,Sitting
12:04:51,0.42,-0.77,0.49,-0.63,-0.49,0.28,Sitting
12:04:51,0.42,-0.64,0.5,0.77,-1.33,0.28,Sitting
12:04:51,0.42,-0.77,0.49,-0.49,-0.56,0.14,Sitting
12:04:51,0.42,-0.77,0.49,-0.56,-0.77,0.14,Sitting
12:04:51,0.42,-0.77,0.49,-0.35,-0.63,0.07,Sitting
12:04:51,0.42,-0.77,0.49,-0.14,-1.05,0,Sitting
12:04:51,0.42,-0.77,0.49,-0.14,-1.26,0.14,Sitting
12:04:51,0.43,-0.77,0.48,-0.63,-1.47,0.14,Sitting
12:04:51,0.43,-0.77,0.48,-1.12,-1.26,0.14,Sitting
12:04:51,0.43,-0.77,0.48,-1.33,-1.05,-0.07,Sitting
12:04:51,0.44,-0.77,0.48,-0.77,-0.91,0.07,Sitting
12:04:51,0.45,-0.76,0.49,0.35,-0.77,-0.28,Sitting
12:04:51,0.44,-0.76,0.49,1.12,-0.63,-0.14,Sitting
12:04:51,0.44,-0.75,0.49,1.33,-0.84,0,Sitting
12:04:51,0.44,-0.75,0.49,0.98,-1.4,0.42,Sitting
12:04:51,0.44,-0.76,0.49,0.21,-1.54,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.21,-1.61,0.49,Sitting
12:04:51,0.43,-0.76,0.49,-0.63,-1.61,0.28,Sitting
12:04:51,0.43,-0.77,0.49,-0.91,-1.33,0.28,Sitting
12:04:51,0.43,-0.76,0.5,-1.05,-0.98,0.14,Sitting
12:04:51,0.43,-0.75,0.5,0.07,1.47,-1.12,Sitting
12:04:51,0.44,-0.75,0.5,-1.12,1.26,-0.07,Sitting
12:04:51,0.44,-0.77,0.5,-0.07,1.4,-0.91,Sitting
12:04:51,0.45,-0.76,0.51,0.84,2.45,-1.19,Sitting
12:04:51,0.44,-0.76,0.51,0.63,2.73,-1.05,Sitting
12:04:51,0.44,-0.76,0.5,-1.12,1.82,-0.56,Sitting
12:04:51,0.44,-0.76,0.5,-0.14,2.87,-0.84,Sitting
12:04:51,0.44,-0.76,0.51,-0.14,3.85,-0.56,Sitting
12:04:51,0.44,-0.75,0.5,-0.21,3.29,-1.33,Sitting
12:04:51,0.43,-0.75,0.51,-1.12,3.01,-0.77,Sitting
12:04:51,0.44,-0.75,0.51,0.63,3.22,-0.77,Sitting
12:04:51,0.43,-0.75,0.51,-0.98,4.06,-0.91,Sitting
12:04:51,0.43,-0.74,0.5,0.42,3.78,-1.47,Sitting
12:04:51,0.43,-0.75,0.52,2.03,5.88,-1.82,Sitting
12:04:51,0.43,-0.73,0.53,2.52,7.42,-2.17,Sitting
12:04:51,0.44,-0.74,0.52,2.87,8.75,-3.08,Sitting
12:04:51,0.44,-0.74,0.52,1.4,9.17,-3.22,Sitting
12:04:51,0.44,-0.72,0.53,1.05,10.29,-2.31,Sitting
12:04:51,0.44,-0.74,0.53,1.26,11.41,-2.52,Sitting
12:04:51,0.44,-0.71,0.53,-0.63,11.41,-4.97,Sitting
12:04:51,0.44,-0.74,0.53,0.7,13.02,-4.34,Sitting
12:04:51,0.44,-0.74,0.54,0.91,14.49,-5.95,Sitting
12:04:51,0.44,-0.72,0.54,0.21,17.99,-6.16,Sitting
12:04:51,0.44,-0.74,0.53,-0.14,18.97,-4.97,Sitting
12:04:51,0.44,-0.72,0.53,1.26,20.37,-8.61,Sitting
12:04:51,0.44,-0.73,0.53,1.05,21.91,-8.26,Sitting
12:04:51,0.43,-0.73,0.53,-0.35,22.61,-9.17,Sitting
12:04:51,0.43,-0.73,0.52,1.89,21.84,-9.31,Sitting
12:04:51,0.45,-0.74,0.53,2.52,24.15,-11.41,Sitting
12:04:51,0.44,-0.75,0.53,2.03,25.2,-11.13,Sitting
12:04:51,0.44,-0.75,0.53,4.06,26.46,-11.06,Sitting
12:04:51,0.43,-0.75,0.54,5.11,27.86,-14.77,Sitting
12:04:51,0.43,-0.77,0.54,11.55,30.59,-17.99,Sitting
12:04:51,0.43,-0.75,0.51,7.84,27.16,-14.28,Sitting
12:04:51,0.43,-0.75,0.52,6.3,26.6,-15.75,Sitting
12:04:51,0.43,-0.75,0.51,3.71,25.55,-16.8,Sitting
12:04:51,0.42,-0.74,0.52,1.96,24.36,-17.64,Sitting
12:04:51,0.41,-0.77,0.51,1.54,22.82,-16.66,Sitting
12:04:51,0.41,-0.77,0.53,3.01,24.43,-15.26,Sitting
12:04:51,0.42,-0.81,0.52,6.79,24.43,-13.51,Sitting
12:04:51,0.42,-0.76,0.57,5.25,25.83,-16.52,Sitting
12:04:51,0.43,-0.76,0.56,3.29,28.56,-14.42,Sitting
12:04:51,0.43,-0.78,0.53,8.47,27.65,-15.33,Sitting
12:04:51,0.4,-0.76,0.55,-0.7,17.57,-7.77,Sitting
12:04:51,0.41,-0.71,0.56,1.75,16.73,-8.05,Sitting
12:04:51,0.43,-0.73,0.57,2.24,18.34,-9.52,Sitting
12:04:51,0.42,-0.72,0.57,3.29,19.53,-10.92,Sitting
12:04:51,0.42,-0.75,0.57,5.25,20.51,-10.99,Sitting
12:04:51,0.42,-0.75,0.56,5.74,21.42,-10.99,Sitting
12:04:51,0.4,-0.69,0.57,5.46,22.47,-13.72,Sitting
12:04:51,0.39,-0.71,0.56,1.89,19.81,-11.83,Sitting
12:04:51,0.39,-0.74,0.55,0.77,17.71,-8.96,Sitting
12:04:51,0.39,-0.74,0.56,0.14,17.08,-8.33,Sitting
12:04:51,0.39,-0.72,0.56,3.36,16.1,-8.4,Sitting
12:04:51,0.39,-0.74,0.56,0.91,13.65,-7.21,Sitting
12:04:51,0.39,-0.72,0.56,1.75,12.74,-7.77,Sitting
12:04:51,0.39,-0.74,0.55,1.4,10.99,-6.79,Sitting
12:04:51,0.4,-0.73,0.56,0.21,10.92,-5.74,Sitting
12:04:51,0.39,-0.69,0.57,2.87,10.22,-6.23,Sitting
12:04:51,0.4,-0.72,0.56,2.8,9.45,-4.48,Sitting
12:04:51,0.39,-0.72,0.56,3.08,7.77,-4.27,Sitting
12:04:51,0.39,-0.71,0.56,4.41,6.23,-5.46,Sitting
12:04:51,0.37,-0.71,0.55,-1.12,3.15,-3.36,Sitting
12:04:51,0.38,-0.73,0.55,1.68,2.1,-3.64,Sitting
12:04:51,0.38,-0.73,0.57,2.24,1.4,-3.36,Sitting
12:04:51,0.4,-0.73,0.58,4.76,1.96,-3.01,Sitting
12:04:51,0.4,-0.73,0.58,4.27,1.82,-3.01,Sitting
12:04:51,0.41,-0.74,0.6,4.69,2.31,-2.38,Sitting
12:04:51,0.41,-0.73,0.62,3.22,3.08,-1.68,Sitting
12:04:51,0.42,-0.74,0.61,2.31,4.27,-0.91,Sitting
12:04:51,0.42,-0.72,0.6,0.91,4.48,-1.05,Sitting
12:04:51,0.41,-0.7,0.59,3.01,4.2,-2.24,Sitting
12:04:51,0.39,-0.69,0.58,3.22,3.22,-3.08,Sitting
12:04:51,0.37,-0.69,0.58,2.31,2.38,-2.59,Sitting
12:04:51,0.37,-0.69,0.59,2.1,1.26,-2.52,Sitting
12:04:51,0.38,-0.68,0.59,2.73,1.19,-2.38,Sitting
12:04:51,0.4,-0.69,0.6,3.5,1.96,-4.13,Sitting
12:04:51,0.41,-0.68,0.61,4.48,3.29,-4.62,Sitting
12:04:51,0.41,-0.69,0.6,4.27,3.36,-4.97,Sitting
12:04:51,0.42,-0.69,0.61,3.43,3.5,-4.34,Sitting
12:04:51,0.43,-0.7,0.62,5.04,5.39,-4.76,Sitting
12:04:51,0.43,-0.7,0.62,4.62,6.23,-4.55,Sitting
12:04:51,0.42,-0.69,0.61,5.67,5.95,-4.48,Sitting
12:04:51,0.42,-0.67,0.61,8.12,6.58,-5.46,Sitting
12:04:51,0.41,-0.67,0.6,8.12,6.44,-6.23,Sitting
12:04:51,0.38,-0.68,0.58,6.37,4.83,-5.81,Sitting
12:04:51,0.38,-0.67,0.6,6.51,4.2,-6.09,Sitting
12:04:51,0.4,-0.69,0.61,0.28,6.23,-3.64,Sitting
12:04:51,0.38,-0.7,0.58,-0.84,3.22,-1.26,Sitting
12:04:51,0.35,-0.68,0.58,0.28,3.22,-2.66,Sitting
12:04:51,0.33,-0.66,0.59,1.68,3.15,-3.36,Sitting
12:04:51,0.35,-0.67,0.59,0.21,2.03,-2.59,Sitting
12:04:51,0.36,-0.68,0.6,1.33,1.96,-2.8,Sitting
12:04:51,0.38,-0.7,0.61,1.19,1.12,-3.43,Sitting
12:04:51,0.4,-0.71,0.63,0,0.7,-2.52,Sitting
12:04:51,0.39,-0.72,0.64,-2.31,0.84,-1.82,Sitting
12:04:51,0.4,-0.73,0.64,-1.61,2.45,-1.61,Sitting
12:04:51,0.39,-0.71,0.63,-2.52,2.94,-1.82,Sitting
12:04:51,0.38,-0.7,0.61,-2.66,1.82,-1.68,Sitting
12:04:51,0.37,-0.7,0.6,-1.89,1.4,-1.82,Sitting
12:04:51,0.38,-0.69,0.59,-1.96,0.21,-1.61,Sitting
12:04:51,0.38,-0.69,0.57,-2.1,-1.47,-1.26,Sitting
12:04:51,0.38,-0.69,0.58,-2.59,-2.59,-0.84,Sitting
12:04:51,0.39,-0.7,0.6,-2.73,-3.5,-0.14,Sitting
12:04:51,0.4,-0.71,0.61,-2.73,-3.78,0.49,Sitting
12:04:51,0.41,-0.71,0.62,-2.87,-3.22,0.42,Sitting
12:04:51,0.41,-0.71,0.61,-2.87,-2.52,0.56,Sitting
12:04:51,0.41,-0.71,0.61,-2.31,-2.17,0.63,Sitting
12:04:51,0.41,-0.7,0.59,-1.19,-2.59,0.63,Sitting
12:04:51,0.4,-0.69,0.59,0.21,-2.8,0.7,Sitting
12:04:51,0.39,-0.7,0.59,0.63,-3.01,0.84,Sitting
12:04:51,0.4,-0.7,0.59,1.26,-3.43,1.4,Sitting
12:04:51,0.4,-0.71,0.59,1.47,-4.27,1.75,Sitting
12:04:51,0.41,-0.71,0.6,1.26,-4.27,2.03,Sitting
12:04:51,0.42,-0.71,0.61,0.77,-4.06,2.17,Sitting
12:04:51,0.42,-0.71,0.62,0.7,-3.64,2.45,Sitting
12:04:51,0.41,-0.7,0.62,1.05,-3.43,2.52,Sitting
12:04:51,0.4,-0.7,0.61,1.68,-3.29,2.59,Sitting
12:04:51,0.4,-0.69,0.61,1.82,-3.15,2.52,Sitting
12:04:51,0.4,-0.69,0.61,2.1,-2.8,2.59,Sitting
12:04:51,0.41,-0.7,0.61,1.68,-2.66,2.52,Sitting
12:04:51,0.41,-0.7,0.61,1.61,-2.66,2.8,Sitting
12:04:51,0.41,-0.7,0.61,1.12,-3.01,2.94,Sitting
12:04:51,0.41,-0.7,0.61,1.19,-3.22,3.36,Sitting
12:04:51,0.41,-0.69,0.61,0.77,-3.22,3.43,Sitting
12:04:51,0.4,-0.69,0.61,0.91,-3.01,3.36,Sitting
12:04:51,0.4,-0.69,0.61,1.26,-3.01,3.57,Sitting
12:04:51,0.4,-0.69,0.61,1.47,-3.5,3.71,Sitting
12:04:51,0.41,-0.7,0.62,0.7,-3.71,3.5,Sitting
12:04:51,0.42,-0.7,0.64,0.28,-2.03,3.99,Sitting
12:04:51,0.44,-0.71,0.64,-0.56,-0.28,4.41,Sitting
12:04:51,0.35,-0.66,0.58,-1.54,-2.24,3.01,Sitting
12:04:51,0.35,-0.67,0.58,-2.17,-3.57,1.96,Sitting
12:04:51,0.35,-0.67,0.59,-1.89,-4.27,1.33,Sitting
12:04:51,0.36,-0.68,0.59,-1.61,-4.55,0.98,Sitting
12:04:51,0.37,-0.69,0.59,-1.4,-5.25,0.84,Sitting
12:04:51,0.37,-0.7,0.59,-2.17,-6.37,0.63,Sitting
12:04:51,0.39,-0.72,0.6,-2.87,-6.79,0.84,Sitting
12:04:51,0.4,-0.73,0.6,-3.43,-6.93,1.54,Sitting
12:04:51,0.41,-0.73,0.6,-4.06,-7.14,2.1,Sitting
12:04:51,0.41,-0.73,0.6,-4.27,-6.93,3.15,Sitting
12:04:51,0.41,-0.73,0.59,-4.76,-7.07,3.92,Sitting
12:04:51,0.38,-0.72,0.58,-3.43,-8.05,4.06,Sitting
12:04:51,0.37,-0.7,0.58,-2.59,-8.05,3.15,Sitting
12:04:51,0.36,-0.69,0.58,-1.68,-8.33,2.03,Sitting
12:04:51,0.36,-0.67,0.58,-1.89,-8.54,0.84,Sitting
12:04:51,0.36,-0.68,0.59,-2.66,-9.66,0.91,Sitting
12:04:51,0.4,-0.7,0.6,-3.43,-10.99,1.4,Sitting
12:04:51,0.44,-0.72,0.62,-4.27,-10.29,2.73,Sitting
12:04:51,0.47,-0.73,0.64,-4.41,-8.75,3.64,Sitting
12:04:51,0.47,-0.71,0.64,-2.17,-6.23,3.5,Sitting
12:04:51,0.44,-0.68,0.63,0.28,-4.55,1.82,Sitting
12:04:51,0.4,-0.65,0.61,2.1,-3.36,-0.35,Sitting
12:04:51,0.38,-0.65,0.6,2.59,-2.59,-2.45,Sitting
12:04:51,0.4,-0.67,0.61,2.52,-2.1,-2.73,Sitting
12:04:51,0.42,-0.69,0.61,2.66,-1.61,-2.59,Sitting
12:04:51,0.43,-0.71,0.61,2.52,-1.12,-2.31,Sitting
12:04:51,0.43,-0.72,0.61,2.03,-0.56,-1.89,Sitting
12:04:51,0.43,-0.72,0.62,1.54,0.35,-1.54,Sitting
12:04:51,0.43,-0.71,0.62,1.05,1.33,-1.68,Sitting
12:04:51,0.43,-0.71,0.62,1.05,2.73,-1.68,Sitting
12:04:51,0.42,-0.7,0.61,1.33,3.57,-1.68,Sitting
12:04:51,0.41,-0.69,0.6,1.75,3.92,-1.82,Sitting
12:04:51,0.4,-0.69,0.59,2.17,3.78,-1.68,Sitting
12:04:51,0.39,-0.69,0.58,2.52,2.73,-1.54,Sitting
12:04:51,0.4,-0.7,0.58,2.38,2.24,-1.54,Sitting
12:04:51,0.4,-0.7,0.59,1.89,1.89,-1.4,Sitting
12:04:51,0.41,-0.7,0.6,1.47,2.1,-1.47,Sitting
12:04:51,0.41,-0.7,0.61,1.12,2.24,-1.68,Sitting
12:04:51,0.41,-0.7,0.61,1.05,2.73,-1.96,Sitting
12:04:51,0.41,-0.7,0.61,1.19,3.15,-2.1,Sitting
12:04:51,0.41,-0.7,0.6,1.12,3.57,-2.03,Sitting
12:04:51,0.4,-0.7,0.59,1.47,3.15,-1.96,Sitting
12:04:51,0.4,-0.71,0.59,1.54,2.94,-1.68,Sitting
12:04:51,0.4,-0.7,0.58,1.54,2.38,-1.54,Sitting
12:04:51,0.41,-0.71,0.6,0.98,1.47,-0.77,Sitting
12:04:51,0.4,-0.71,0.59,0.98,1.54,-0.56,Sitting
12:04:51,0.4,-0.7,0.59,0.84,1.33,-0.35,Sitting
12:04:51,0.4,-0.7,0.59,0.98,0.7,-0.14,Sitting
12:04:51,0.4,-0.7,0.59,0.84,0.28,0.07,Sitting
12:04:51,0.4,-0.7,0.59,0.7,-0.35,0.28,Sitting
12:04:51,0.4,-0.7,0.6,0.63,-0.91,0.28,Sitting
12:04:51,0.4,-0.7,0.59,0.49,-1.12,0.42,Sitting
12:04:51,0.4,-0.7,0.6,0.42,-1.4,0.49,Sitting
12:04:51,0.4,-0.7,0.6,0.35,-1.47,0.7,Sitting
12:04:51,0.4,-0.7,0.6,0.21,-1.54,0.77,Sitting
12:04:51,0.4,-0.7,0.6,0.14,-1.68,0.84,Sitting
12:04:51,0.4,-0.7,0.6,-0.14,-1.82,0.84,Sitting
12:04:51,0.4,-0.7,0.6,-0.21,-2.03,0.7,Sitting
12:04:51,0.4,-0.7,0.6,-0.35,-1.96,0.7,Sitting
12:04:51,0.4,-0.7,0.6,-0.42,-2.17,0.84,Sitting
12:04:51,0.4,-0.7,0.6,-0.49,-2.17,0.77,Sitting
12:04:51,0.4,-0.69,0.6,-0.49,-2.17,0.91,Sitting
12:04:51,0.4,-0.69,0.6,-0.42,-2.31,0.98,Sitting
12:04:51,0.4,-0.7,0.6,-0.35,-2.45,0.98,Sitting
12:04:51,0.41,-0.69,0.6,-0.21,-2.38,1.05,Sitting
12:04:51,0.4,-0.7,0.6,-0.21,-2.38,0.98,Sitting
12:04:51,0.41,-0.7,0.6,-0.07,-2.31,0.91,Sitting
12:04:51,0.41,-0.7,0.6,0,-2.24,0.91,Sitting
12:04:51,0.41,-0.69,0.6,0,-1.89,0.91,Sitting
12:04:51,0.41,-0.7,0.6,0,-1.75,0.84,Sitting
12:04:51,0.4,-0.7,0.6,0.21,-1.68,0.84,Sitting
12:04:51,0.4,-0.7,0.6,0.28,-1.47,0.84,Sitting
12:04:51,0.4,-0.69,0.6,0.28,-1.54,0.7,Sitting
12:04:51,0.4,-0.69,0.61,0.42,-1.33,0.63,Sitting
12:04:51,0.4,-0.7,0.6,0.49,-1.33,0.63,Sitting
12:04:51,0.41,-0.7,0.6,0.49,-1.26,0.56,Sitting
12:04:51,0.4,-0.69,0.6,0.49,-1.05,0.42,Sitting
12:04:51,0.4,-0.69,0.6,0.42,-0.91,0.35,Sitting
12:04:51,0.4,-0.7,0.6,0.07,-0.91,0.35,Sitting
12:04:51,0.4,-0.7,0.6,0.07,-0.84,0.21,Sitting
12:04:51,0.4,-0.7,0.6,0.14,-0.77,0.21,Sitting
12:04:51,0.4,-0.7,0.6,0.07,-0.77,0.28,Sitting
12:04:51,0.4,-0.7,0.6,0.14,-0.7,0.21,Sitting
12:04:51,0.41,-0.7,0.6,0.07,-0.91,0.21,Sitting
12:04:51,0.41,-0.7,0.6,0.07,-0.77,0.14,Sitting
12:04:51,0.4,-0.7,0.6,0.21,-0.91,0.28,Sitting
12:04:51,0.41,-0.7,0.6,0.14,-0.91,0.35,Sitting
